1	15206.1718766	15726.8572047	1.0	1.0
2	15039.3274516	15559.5031315	1.0	1.0
3	14837.3588597	15353.0754193	1.0	1.0
4	14582.3362816	15089.1018588	1.0	1.0
5	14247.6585232	14742.0175817	1.0	1.0
6	13795.0889704	14272.9608413	1.0	1.0
7	13180.8036317	13639.6124031	1.0	1.0
8	12349.2578104	12787.7830989	1.0	1.0
9	11243.5685086	11660.2482497	1.0	1.0
10	9818.72682795	10218.164685	1.0	1.0
11	8080.36178906	8475.15456095	1.0	1.0
12	6135.36008771	6545.94286661	1.0	1.0
13	4210.04497173	4646.25690947	1.0	1.0
14	2577.80441675	3030.12406956	1.0	1.0
15	1419.70223222	1863.74533756	1.0	1.0
16	731.832214875	1140.31564958	1.0	1.0
17	382.237070852	741.69223261	1.0	1.0
18	221.952083761	533.528360387	1.0	1.0
19	151.962986781	422.748323392	1.0	1.0
20	120.967910256	360.315410238	1.0	1.0
21	106.04224579	321.945286145	1.0	1.0
22	97.8109309358	296.300431231	1.0	1.0
23	92.5341711048	277.886079679	1.0	1.0
24	88.6953878521	263.770141682	1.0	1.0
25	85.666028574	252.392938696	1.0	1.0
26	83.1400313935	242.78816871	1.0	1.0
27	80.9630066633	234.408036749	1.0	1.0
28	79.0613449408	226.888691597	1.0	1.0
29	77.3741852107	220.091506005	1.0	1.0
30	75.8536822539	213.83529766	1.0	1.0
31	74.4717846705	208.033168696	1.0	1.0
32	73.2031390351	202.623504802	1.0	1.0
33	72.025237795	197.456886245	1.0	1.0
34	70.9360027406	192.586117359	1.0	1.0
35	69.9229944125	188.005218534	1.0	1.0
36	68.9783882034	183.672035666	1.0	1.0
37	68.0952346731	179.573847988	1.0	1.0
38	67.2616122566	175.678995671	1.0	1.0
39	66.4680797855	171.886229243	1.0	1.0
40	65.7298992156	168.229965926	1.0	1.0
41	65.0451036883	164.787065443	1.0	1.0
42	64.3990690323	161.464449494	1.0	1.0
43	63.7889786117	158.353310592	1.0	1.0
44	63.2057419302	155.300487499	1.0	1.0
45	62.6616131113	152.459273521	1.0	1.0
46	62.1484919801	149.756616295	1.0	1.0
47	61.6660618571	147.229929785	1.0	1.0
48	61.2065511259	144.862128405	1.0	1.0
49	60.7607002451	142.496567543	1.0	1.0
50	60.3416843635	140.285377968	1.0	1.0
51	59.9474424834	138.216937449	1.0	1.0
52	59.5729804101	136.272140188	1.0	1.0
53	59.212523523	134.400163878	1.0	1.0
54	58.8649989448	132.592336197	1.0	1.0
55	58.5336127526	130.864865886	1.0	1.0
56	58.2141100294	129.204398814	1.0	1.0
57	57.9005300151	127.59060968	1.0	1.0
58	57.593525883	126.051267426	1.0	1.0
59	57.2935936649	124.529498788	1.0	1.0
60	57.0013846423	123.086852218	1.0	1.0
61	56.7133264478	121.65081743	1.0	1.0
62	56.4252907498	120.258274938	1.0	1.0
63	56.1330766332	118.869898012	1.0	1.0
64	55.8432115854	117.538379104	1.0	1.0
65	55.5471314564	116.195223323	1.0	1.0
66	55.2524160258	114.900824027	1.0	1.0
67	54.9551388317	113.640781975	1.0	1.0
68	54.6631758355	112.446143567	1.0	1.0
69	54.3741032718	111.290686917	1.0	1.0
70	54.0888375581	110.186077955	1.0	1.0
71	53.8104377385	109.142179896	1.0	1.0
72	53.535530057	108.1304488	1.0	1.0
73	53.2604512054	107.145967016	1.0	1.0
74	52.9953322622	106.212445362	1.0	1.0
75	52.7340324482	105.315466017	1.0	1.0
76	52.4853023776	104.478734159	1.0	1.0
77	52.2480179723	103.683043439	1.0	1.0
78	52.0162739571	102.929209892	1.0	1.0
79	51.7851599783	102.190057333	1.0	1.0
80	51.5516887683	101.455938996	1.0	1.0
81	51.3079559572	100.719911252	1.0	1.0
82	51.0376749737	99.9888136952	1.0	1.0
83	50.7462739483	99.226146659	1.0	1.0
84	50.4673910318	98.5309447797	1.0	1.0
85	50.1990366151	97.865831713	1.0	1.0
86	49.9440116816	97.2349057295	1.0	1.0
87	49.7012006409	96.6349108244	1.0	1.0
88	49.4690175033	96.0604315495	1.0	1.0
89	49.2464212226	95.5043545726	1.0	1.0
90	49.034300222	94.9716022642	1.0	1.0
91	48.8321575544	94.4584127644	1.0	1.0
92	48.6398909985	93.9670583831	1.0	1.0
93	48.4565309225	93.4951930442	1.0	1.0
94	48.2816149051	93.0412797558	1.0	1.0
95	48.1157103026	92.6069427542	1.0	1.0
96	47.9572881815	92.1890240857	1.0	1.0
97	47.8064040747	91.7863680956	1.0	1.0
98	47.6640109864	91.4035509832	1.0	1.0
99	47.5282142975	91.0336201205	1.0	1.0
100	47.3989168739	90.6786493732	1.0	1.0
101	47.2752266524	90.336178524	1.0	1.0
102	47.1574307043	90.0070863174	1.0	1.0
103	47.0447114968	89.6894259144	1.0	1.0
104	46.9366998404	89.3833980926	1.0	1.0
105	46.8321404901	89.0851065706	1.0	1.0
106	46.7298757132	88.7928962353	1.0	1.0
107	46.6301235219	88.5085311128	1.0	1.0
108	46.5332889932	88.2367560946	1.0	1.0
109	46.4392483301	87.9710109512	1.0	1.0
110	46.3511989586	87.7336701017	1.0	1.0
111	46.2678789121	87.5045757574	1.0	1.0
112	46.1888229955	87.2913352241	1.0	1.0
113	46.1122261219	87.0822138597	1.0	1.0
114	46.0382245629	86.8773212104	1.0	1.0
