1	106.377383614	106.367595327	0.6945	0.728
2	105.515998556	105.509148818	0.7325	0.748
3	104.662851465	104.658782605	0.758	0.769
4	103.817808413	103.816348179	0.7875	0.785
5	102.980719047	102.9816889	0.808	0.791
6	102.151425161	102.154646744	0.8295	0.806
7	101.329767253	101.335067073	0.846	0.826
8	100.515589095	100.522801634	0.856	0.836
9	99.7087406243	99.7177101608	0.8675	0.85
10	98.9090795398	98.9196609921	0.8765	0.857
11	98.1164719816	98.1285310457	0.8855	0.859
12	97.330792578	97.3442054216	0.8945	0.863
13	96.551924104	96.5665768118	0.9	0.869
14	95.7797569256	95.7955448345	0.9065	0.873
15	95.0141883503	95.0310153626	0.9115	0.88
16	94.2551219636	94.2728998838	0.9165	0.887
17	93.5024669934	93.5211149086	0.9205	0.889
18	92.756137723	92.7755814305	0.926	0.889
19	92.0160529584	92.0362244403	0.9285	0.889
20	91.2821355505	91.3029724896	0.931	0.89
21	90.5543119676	90.5757573008	0.9335	0.892
22	89.8325119148	89.8545134199	0.9365	0.894
23	89.1166679959	89.1391779091	0.938	0.897
24	88.4067154147	88.4296900746	0.941	0.898
25	87.70259171	87.7259912279	0.942	0.9
26	87.0042365239	87.0280244756	0.943	0.902
27	86.3115913968	86.3357345367	0.946	0.904
28	85.6245995885	85.6490675827	0.948	0.905
29	84.9432059207	84.9679710993	0.9485	0.907
30	84.2673566395	84.2923937657	0.9485	0.909
31	83.5969992942	83.6222853507	0.949	0.91
32	82.9320826309	82.9575966219	0.9505	0.912
33	82.2725564991	82.2982792677	0.951	0.915
34	81.6183717688	81.6442858289	0.951	0.915
35	80.9694802578	80.9955696395	0.9515	0.916
36	80.3258346661	80.3520847754	0.952	0.917
37	79.6873885189	79.7137860085	0.953	0.918
38	79.0540961145	79.0806287673	0.9535	0.919
39	78.4259124786	78.4525691016	0.9545	0.92
40	77.8027933228	77.829563651	0.956	0.92
41	77.1846950076	77.2115696177	0.9565	0.921
42	76.5715745089	76.5985447409	0.957	0.921
43	75.9633893879	75.9904472748	0.958	0.921
44	75.3600977636	75.3872359681	0.958	0.92
45	74.7616582884	74.7888700457	0.959	0.92
46	74.1680301253	74.1953091921	0.9595	0.921
47	73.5791729279	73.6065135358	0.9595	0.922
48	72.9950468211	73.0224436353	0.9595	0.922
49	72.4156123847	72.4430604667	0.96	0.923
50	71.8408306376	71.868325411	0.96	0.922
51	71.2706630232	71.2982002438	0.96	0.924
52	70.705071397	70.7326471247	0.9605	0.925
53	70.1440180136	70.1716285879	0.9605	0.925
54	69.5874655161	69.6151075334	0.9615	0.926
55	69.0353769258	69.0630472189	0.9615	0.926
56	68.4877156322	68.515411252	0.9615	0.926
57	67.9444453844	67.9721635828	0.9615	0.926
58	67.405530283	67.4332684976	0.9615	0.927
59	66.8709347717	66.8986906119	0.9615	0.928
60	66.3406236309	66.3683948649	0.962	0.93
61	65.8145619703	65.8423465137	0.962	0.93
62	65.2927152228	65.3205111278	0.962	0.93
63	64.7750491386	64.8028545842	0.963	0.93
64	64.2615297792	64.2893430624	0.964	0.93
65	63.7521235126	63.7799430398	0.964	0.93
66	63.2467970076	63.2746212876	0.964	0.931
67	62.7455172295	62.773344866	0.964	0.93
68	62.2482514355	62.276081121	0.964	0.93
69	61.7549671699	61.7827976798	0.964	0.931
70	61.2656322606	61.2934624476	0.964	0.932
71	60.7802148148	60.8080436039	0.964	0.932
72	60.2986832149	60.326509599	0.964	0.932
73	59.8210061155	59.8488291507	0.964	0.933
74	59.3471524394	59.3749712414	0.9645	0.933
75	58.8770913745	58.9049051146	0.9645	0.933
76	58.4107923704	58.4386002722	0.964	0.933
77	57.9482251353	57.9760264715	0.9645	0.932
78	57.4893596329	57.5171537225	0.965	0.932
79	57.0341660797	57.061952285	0.9655	0.933
80	56.5826149418	56.610392666	0.966	0.933
81	56.1346769323	56.1624456172	0.966	0.933
82	55.6903230088	55.7180821323	0.966	0.933
83	55.2495243705	55.2772734447	0.966	0.933
84	54.8122524558	54.839991025	0.9665	0.933
85	54.3784789397	54.4062065788	0.967	0.933
86	53.9481757315	53.9758920441	0.967	0.933
87	53.5213149723	53.5490195892	0.9675	0.933
88	53.0978690331	53.1255616105	0.968	0.933
89	52.6778105117	52.7054907304	0.968	0.933
90	52.2611122314	52.2887797951	0.968	0.934
91	51.8477472382	51.8754018724	0.968	0.934
92	51.4376887989	51.4653302497	0.9685	0.934
93	51.0309103993	51.0585384321	0.9685	0.934
94	50.6273857413	50.6550001404	0.9695	0.934
95	50.227088742	50.2546893089	0.9695	0.934
96	49.8299935307	49.8575800837	0.9695	0.934
97	49.4360744478	49.4636468209	0.9695	0.934
98	49.045306042	49.0728640844	0.9695	0.934
99	48.6576630694	48.6852066443	0.9695	0.935
100	48.2731204909	48.300649475	0.9695	0.935
101	47.8916534705	47.9191677534	0.9695	0.935
102	47.513237374	47.5407368574	0.9695	0.935
103	47.1378477663	47.1653323637	0.9695	0.935
104	46.7654604107	46.7929300464	0.9705	0.935
105	46.3960512664	46.423505875	0.9705	0.935
106	46.0295964869	46.0570360132	0.9705	0.934
107	45.6660724188	45.6934968169	0.9705	0.934
108	45.3054555995	45.3328648326	0.971	0.934
