1	64.686573821	64.6901909462	0.528	0.549
2	64.0215664722	64.0540917673	0.6745	0.654
3	63.4180712641	63.4672090902	0.776	0.716
4	62.8502449008	62.9086138722	0.8265	0.762
5	62.304691693	62.3689559198	0.861	0.801
6	61.773442629	61.8420437134	0.8855	0.816
7	61.2542399036	61.3258254652	0.902	0.829
8	60.744547469	60.8185211954	0.9155	0.842
9	60.242998217	60.3189592179	0.918	0.855
10	59.7485274985	59.8257694184	0.926	0.863
11	59.2600439224	59.3382647013	0.9305	0.87
12	58.777116544	58.8559308287	0.935	0.878
13	58.2996041733	58.3788787239	0.9385	0.88
14	57.8271879015	57.9066812253	0.9425	0.884
15	57.3596188649	57.4391493004	0.9465	0.887
16	56.8965873977	56.9761169685	0.948	0.894
17	56.4379406354	56.5174389009	0.9495	0.899
18	55.9835462635	56.0629904011	0.9505	0.899
19	55.5334358455	55.612812336	0.9505	0.901
20	55.0874170164	55.1667145473	0.952	0.902
21	54.6452594773	54.7245815435	0.9545	0.903
22	54.2069312115	54.2863435342	0.9545	0.903
23	53.7724445865	53.851959077	0.957	0.908
24	53.3416203336	53.4212404133	0.9575	0.91
25	52.9144913127	52.9941873505	0.958	0.91
26	52.4910164901	52.5707545616	0.96	0.913
27	52.0711347114	52.1508716212	0.961	0.914
28	51.6547914624	51.7344932789	0.962	0.916
29	51.2419537654	51.3215945411	0.9625	0.918
30	50.8325652343	50.91212676	0.9635	0.918
31	50.4265783575	50.5060506167	0.9645	0.919
32	50.0239551629	50.1033097941	0.967	0.92
33	49.6246338366	49.703819589	0.967	0.921
34	49.2286339541	49.3076237899	0.9685	0.922
35	48.835895624	48.9147056727	0.9695	0.923
36	48.4463528444	48.5249932376	0.97	0.922
37	48.0600438897	48.1384768416	0.9705	0.922
38	47.6769256845	47.7551370248	0.971	0.922
39	47.2969322812	47.3749162423	0.972	0.922
40	46.9200313136	46.9977897299	0.972	0.924
41	46.5461997576	46.6237421228	0.972	0.923
42	46.1754132972	46.2527410271	0.9715	0.925
43	45.8076509135	45.8847522236	0.9715	0.926
44	45.4428761578	45.5197436034	0.972	0.927
45	45.0810709114	45.1577051328	0.9725	0.927
46	44.7221899751	44.7985936766	0.9725	0.927
47	44.3662226256	44.4423771841	0.9725	0.928
48	44.0131414553	44.0890395958	0.973	0.929
49	43.6629063139	43.7385452656	0.9745	0.929
50	43.3154989259	43.3908687415	0.975	0.929
51	42.9709065155	43.0460093238	0.975	0.929
52	42.6290986479	42.7039465649	0.9755	0.93
53	42.2900399756	42.3646470172	0.9755	0.93
54	41.9537200325	42.0280899647	0.9755	0.93
55	41.6201161607	41.6942530227	0.9755	0.93
56	41.2891976024	41.3631096899	0.975	0.931
57	40.9609495225	41.0346284462	0.975	0.932
58	40.6353355033	40.7087939015	0.975	0.933
59	40.3123060232	40.3855552945	0.9745	0.934
60	39.991878128	40.0649241582	0.9745	0.934
61	39.6740284668	39.7468732929	0.9745	0.935
62	39.3587402301	39.4313940547	0.975	0.935
63	39.0459895008	39.1184570981	0.975	0.936
64	38.7357499395	38.8080338131	0.975	0.937
65	38.4279945029	38.5000972006	0.975	0.937
66	38.1227139577	38.194629694	0.975	0.937
67	37.8198909731	37.8916222153	0.9755	0.937
68	37.5195050637	37.5910465728	0.9755	0.938
69	37.2215365815	37.2928845088	0.9755	0.939
70	36.9259675812	36.9971245754	0.9755	0.939
71	36.6327753791	36.703744771	0.976	0.939
72	36.3419313636	36.4127167754	0.976	0.939
73	36.0534254701	36.124029368	0.976	0.939
74	35.7672369347	35.8376587	0.9765	0.939
75	35.4833427105	35.5535837952	0.9765	0.939
76	35.2017307989	35.2717974225	0.9765	0.937
77	34.9223813282	34.9922690421	0.9765	0.937
78	34.6452759907	34.7149816952	0.9765	0.937
79	34.3703921657	34.4399149225	0.977	0.938
80	34.0977107777	34.1670535543	0.977	0.938
81	33.8272170577	33.8963846321	0.977	0.938
82	33.5588919683	33.6278882128	0.977	0.938
83	33.2927181707	33.3615504916	0.9775	0.938
84	33.0286757451	33.0973552489	0.9775	0.938
85	32.7667481793	32.835281763	0.9775	0.938
86	32.5069237769	32.5753128674	0.9775	0.938
87	32.2491851315	32.3174314076	0.9775	0.938
88	31.9935157775	32.0616192144	0.9785	0.938
89	31.7398989657	31.8078666807	0.979	0.938
90	31.4883102017	31.5561492054	0.979	0.938
91	31.2387392607	31.3064520737	0.9795	0.938
92	30.9911593145	31.0587513107	0.9795	0.938
93	30.7455472533	30.8130275387	0.9795	0.939
94	30.5019072376	30.5692762917	0.98	0.939
95	30.2602233025	30.3274835929	0.9805	0.939
96	30.0204747362	30.087636661	0.981	0.939
97	29.78263215	29.8497153028	0.981	0.939
98	29.5466991934	29.6137030557	0.981	0.939
99	29.3126614771	29.3795857328	0.9805	0.939
100	29.0805023284	29.1473466478	0.9805	0.939
101	28.85020675	28.9169706028	0.9805	0.94
102	28.6217597103	28.6884432468	0.9805	0.94
103	28.3951458011	28.4617489022	0.9805	0.94
104	28.1703501498	28.2368719279	0.9805	0.94
105	27.9473575596	28.013796672	0.9805	0.94
