1	36.6201247665	36.6413260887	0.663	0.644
2	36.2388837304	36.2761960468	0.743	0.731
3	35.886996018	35.9372375078	0.7925	0.783
4	35.5545615675	35.614254592	0.8305	0.817
5	35.2351800464	35.3016152892	0.8625	0.832
6	34.9261158884	34.9973105166	0.883	0.852
7	34.6251092781	34.6995068053	0.895	0.871
8	34.331272258	34.4075642866	0.9045	0.88
9	34.0432187775	34.1206731983	0.9155	0.884
10	33.7598186465	33.8380295802	0.922	0.891
11	33.4805209862	33.5588419904	0.93	0.892
12	33.2046741682	33.2827629398	0.933	0.895
13	32.932309396	33.009977382	0.9355	0.899
14	32.6630220573	32.7403098122	0.94	0.902
15	32.3966147711	32.4734450899	0.942	0.904
16	32.1331366393	32.2093494496	0.945	0.911
17	31.8724930237	31.9481532354	0.9485	0.913
18	31.614365354	31.6895250914	0.952	0.916
19	31.3588178578	31.4334890602	0.953	0.917
20	31.1057791817	31.1799834736	0.954	0.919
21	30.8551089425	30.9289076894	0.9545	0.921
22	30.6068326741	30.6802508773	0.9555	0.921
23	30.3608099506	30.4339581605	0.956	0.922
24	30.1169298799	30.1898464871	0.957	0.923
25	29.8752381555	29.9478826173	0.959	0.924
26	29.6356890424	29.7081026556	0.9605	0.925
27	29.3981945064	29.4704396908	0.9615	0.926
28	29.1627433038	29.2348854312	0.9625	0.926
29	28.929356125	29.001380988	0.9625	0.928
30	28.697983024	28.7699148502	0.9635	0.928
31	28.4686182652	28.5404533979	0.9645	0.927
32	28.2412551169	28.3129877307	0.965	0.928
33	28.0158601946	28.0874788644	0.9655	0.929
34	27.7923814511	27.8638604308	0.966	0.93
35	27.5707750246	27.6421231796	0.966	0.931
36	27.3510251021	27.4222365368	0.9665	0.933
37	27.1331253517	27.2042130096	0.9675	0.933
38	26.9170165744	26.9879746052	0.9675	0.936
39	26.7026879794	26.7735142655	0.968	0.936
40	26.4901012756	26.5608404724	0.968	0.936
41	26.2792767069	26.349931533	0.969	0.937
42	26.0701991719	26.1407753512	0.97	0.939
43	25.8628140169	25.9333214247	0.9705	0.939
44	25.65711981	25.7275406855	0.9705	0.939
45	25.4531123981	25.5234511573	0.97	0.939
46	25.2507954046	25.3210695399	0.971	0.939
47	25.0501452896	25.1203532602	0.9705	0.939
48	24.8511524571	24.9212897213	0.9705	0.94
49	24.6538056371	24.7238654859	0.9715	0.94
50	24.4580889724	24.5280635127	0.972	0.94
51	24.2639732437	24.3338660064	0.9715	0.94
52	24.0714156832	24.1412580732	0.9715	0.94
53	23.8804324059	23.9502116993	0.9715	0.94
54	23.6910153463	23.7607206001	0.9715	0.94
55	23.503141157	23.5727712498	0.9715	0.94
56	23.3168074124	23.3863601599	0.9715	0.94
57	23.1319962312	23.2014695418	0.972	0.94
58	22.9486895379	23.0180785269	0.972	0.94
59	22.7668769384	22.8361822822	0.972	0.94
60	22.5865290868	22.6557663252	0.9735	0.94
61	22.4075970677	22.4767822823	0.9735	0.94
62	22.2301162021	22.299247687	0.9735	0.941
63	22.0540711978	22.1231548171	0.9735	0.941
64	21.8794401831	21.9484885259	0.974	0.941
65	21.7062339316	21.7752374975	0.974	0.941
66	21.5344393449	21.603382138	0.9745	0.942
67	21.3640416428	21.4329198634	0.9745	0.942
68	21.195029506	21.2638408462	0.975	0.942
69	21.0273893977	21.0961306474	0.976	0.942
70	20.8611034942	20.929775322	0.976	0.943
71	20.6961680249	20.7647632479	0.976	0.943
72	20.5325720489	20.6010841825	0.977	0.943
73	20.370296284	20.4387245559	0.9765	0.943
74	20.2093353235	20.2776700049	0.977	0.943
75	20.0496738866	20.1179188605	0.977	0.944
76	19.8912853774	19.9594458456	0.9775	0.944
77	19.7341649444	19.8022417933	0.978	0.944
